CustomerID,Gender,Age,Country,City,BranchID,PaymentType,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Value_Tier
207670439,Female,37,Canada,Moralesside,BR-007,Credit,2024-10-08,137,0,1597.42,5,1,5,515,11,New Customers,High Value
207881505,Male,51,France,Paris,BR-002,Instant,2024-09-24,151,3,1282.56,4,3,4,434,11,Loyal Customers,Medium Value
211905002,Male,55,Japan,Tokyo,BR-005,Credit,2024-12-04,80,6,66294.05,5,5,5,555,15,Champions,High Value
212036783,Male,30,Japan,Tokyo,BR-005,Credit,2023-07-14,589,0,1359.12,2,1,4,214,7,Lost Customers,Medium Value
213748574,Male,33,France,Paris,BR-002,Instant,2025-02-18,4,2,621.06,5,2,1,521,8,Potential Loyalists,Low Value
213901147,Male,69,Singapore,Carterburgh,BR-004,Credit,2024-10-01,144,4,1721.14,5,4,5,545,14,Champions,High Value
214803760,,47,France,Paris,BR-002,Credit,2024-09-09,166,3,443.01,4,3,1,431,8,Loyal Customers,Low Value
215045168,Male,69,France,Paris,BR-002,Instant,2024-10-09,136,6,888.76,5,5,2,552,12,Loyal Customers,Low Value
215975467,Female,65,Singapore,Port Jared,BR-004,Instant,2023-04-20,674,2,470.98,1,2,1,121,4,Lost Customers,Low Value
216367766,Female,79,Canada,Toronto,BR-007,Instant,2024-04-28,300,3,287.92,3,3,1,331,7,Loyal Customers,Low Value
217633853,Male,19,Singapore,Invalid_City,BR-004,Instant,2025-01-21,32,1,973.43,5,1,3,513,9,New Customers,Low Value
218305146,Female,64,France,Paris,BR-002,Instant,2023-03-23,702,3,899.08,1,3,2,132,6,At Risk,Low Value
219483611,Male,47,Germany,Berlin,BR-001,Instant,2024-10-28,117,2,1590.76,5,2,5,525,12,Potential Loyalists,High Value
221638116,Female,56,South Africa,Cape Town,BR-003,Instant,2024-03-31,328,4,910.7,3,4,2,342,9,Loyal Customers,Low Value
222583891,Male,42,South Africa,Cape Town,BR-003,Instant,2023-03-18,707,2,1375.36,1,2,4,124,7,Lost Customers,Medium Value
222744381,Female,54,South Africa,Cape Town,BR-003,Credit,2023-04-21,673,2,1152.86,1,2,3,123,6,Lost Customers,Medium Value
225057678,Female,33,Brazil,Rio de Janeiro,BR-006,Instant,2024-03-29,330,1,938.24,3,1,3,313,7,Need Attention,Low Value
225587045,Female,56,Canada,East Shawn,BR-007,Instant,2024-08-27,179,1,1227.9,4,1,4,414,9,New Customers,Medium Value
226189948,Female,36,Singapore,Singapore,BR-004,Instant,2023-07-28,575,3,2052.6,2,3,5,235,10,At Risk,High Value
228045678,Male,74,Canada,Nicoletown,BR-007,Instant,2023-10-12,499,2,530.87,2,2,1,221,5,Lost Customers,Low Value
228852171,Female,54,Japan,Tokyo,BR-005,Instant,2024-03-12,347,3,90092.12,3,3,5,335,11,Loyal Customers,High Value
228907702,Male,42,Japan,Tokyo,BR-005,Instant,2025-01-28,25,2,1386.56,5,2,4,524,11,Potential Loyalists,Medium Value
229999768,Female,58,South Africa,Cape Town,BR-003,Credit,2024-02-19,369,3,2166.06,3,3,5,335,11,Loyal Customers,High Value
231070677,Male,52,France,Paris,BR-002,Instant,2023-04-15,679,6,1164.28,1,5,3,153,9,At Risk,Medium Value
231149120,Female,26,South Africa,Cape Town,BR-003,Instant,2024-03-27,332,2,1170.72,3,2,3,323,8,Need Attention,Medium Value
231617633,Female,49,Canada,Claytonstad,BR-007,Instant,2024-05-06,292,3,511.54,4,3,1,431,8,Loyal Customers,Low Value
231782340,Male,43,Singapore,Singapore,BR-004,Instant,2024-11-20,94,3,1264.03,5,3,4,534,12,Loyal Customers,Medium Value
232525693,Other,65,Germany,Invalid_City,BR-001,Instant,2023-08-13,559,3,538.22,2,3,1,231,6,At Risk,Low Value
233186660,Male,24,France,Invalid_City,BR-002,Instant,2024-08-26,180,0,695.26,4,1,2,412,7,New Customers,Low Value
233478815,Female,46,Japan,South Tiffany,BR-005,Instant,2023-11-08,472,5,1626.87,2,5,5,255,12,At Risk,High Value
234469346,Male,69,Canada,Toronto,BR-007,Instant,2024-06-30,237,3,1788.02,4,3,5,435,12,Loyal Customers,High Value
234541341,Male,75,Japan,Tokyo,BR-005,Instant,2023-03-09,716,4,135786.71,1,4,5,145,10,At Risk,High Value
236288933,Female,50,France,Paris,BR-002,Instant,2023-08-12,560,1,443.09,2,1,1,211,4,Lost Customers,Low Value
237980769,Male,38,Germany,Berlin,BR-001,Instant,2023-06-20,613,3,1466.23,1,3,4,134,8,At Risk,High Value
239244026,Male,78,France,Paris,BR-002,Credit,2024-08-15,191,3,459.82,4,3,1,431,8,Loyal Customers,Low Value
239714208,Female,58,Germany,Berlin,BR-001,Instant,2025-02-03,19,5,500.14,5,5,1,551,11,Loyal Customers,Low Value
240402096,Female,46,Germany,Berlin,BR-001,Credit,2023-09-28,513,0,1014.16,2,1,3,213,6,Lost Customers,Low Value
240509923,Female,43,Japan,Tokyo,BR-005,Instant,2024-04-15,313,4,1327.6,3,4,4,344,11,Loyal Customers,Medium Value
241094223,Male,34,Singapore,Singapore,BR-004,Instant,2023-11-22,458,1,674.84,2,1,2,212,5,Lost Customers,Low Value
242557212,Female,57,Japan,Tokyo,BR-005,Instant,2023-12-22,428,3,915.34,3,3,2,332,8,Loyal Customers,Low Value
242564930,Male,78,Canada,Toronto,BR-007,Instant,2025-01-07,46,2,890.87,5,2,2,522,9,Potential Loyalists,Low Value
242683988,Female,27,France,Paris,BR-002,Instant,2024-09-26,149,2,663.52,5,2,2,522,9,Potential Loyalists,Low Value
242720664,Female,74,France,Paris,BR-002,Instant,2024-03-23,336,1,1011.98,3,1,3,313,7,Need Attention,Low Value
243544347,Male,29,Brazil,Rio de Janeiro,BR-006,Instant,2024-04-17,311,2,101.99,3,2,1,321,6,Need Attention,Low Value
245026792,Male,18,South Africa,Cape Town,BR-003,Instant,2023-06-24,609,3,190137.23,1,3,5,135,9,At Risk,High Value
245242520,Female,43,Germany,Berlin,BR-001,Credit,2023-06-10,623,2,948.57,1,2,3,123,6,Lost Customers,Low Value
245683482,Other,46,Canada,Port Micheal,BR-007,Instant,2024-07-30,207,2,602.8,4,2,1,421,7,Potential Loyalists,Low Value
247101904,Male,51,Germany,Berlin,BR-001,Instant,2023-10-22,489,1,799.99,2,1,2,212,5,Lost Customers,Low Value
247304918,Other,35,Germany,Berlin,BR-001,Instant,2024-07-20,217,3,907.11,4,3,2,432,9,Loyal Customers,Low Value
248079886,Female,54,Singapore,Hamiltonberg,BR-004,Instant,2023-11-10,470,5,431.41,2,5,1,251,8,At Risk,Low Value
250184576,Female,18,Brazil,Rio de Janeiro,BR-006,Instant,2024-02-10,378,3,1085.27,3,3,3,333,9,Loyal Customers,Medium Value
250294939,Male,36,Invalid_Country,Toronto,BR-007,Instant,2024-10-11,134,2,1031.93,5,2,3,523,10,Potential Loyalists,Low Value
250765008,,65,Brazil,Invalid_City,BR-006,Instant,2024-02-14,374,3,1080.45,3,3,3,333,9,Loyal Customers,Medium Value
252925328,,63,France,Paris,BR-002,Credit,2024-08-12,194,2,399.84,4,2,1,421,7,Potential Loyalists,Low Value
253850625,Female,68,Brazil,Rio de Janeiro,BR-006,Instant,2024-11-01,113,5,699.17,5,5,2,552,12,Loyal Customers,Low Value
255860162,Female,34,Canada,Toronto,BR-007,Instant,2023-03-29,696,3,800.03,1,3,2,132,6,At Risk,Low Value
256039706,Male,69,Brazil,Thomasfurt,BR-006,Instant,2024-07-29,208,1,1966.65,4,1,5,415,10,New Customers,High Value
256775506,Male,41,France,Paris,BR-002,Instant,2023-08-31,541,3,64357.92,2,3,5,235,10,At Risk,High Value
258752539,Male,27,Japan,Invalid_City,BR-005,Instant,2024-07-25,212,5,1281.87,4,5,4,454,13,Champions,Medium Value
259518475,Female,68,Singapore,Singapore,BR-004,Instant,2024-03-22,337,3,821.45,3,3,2,332,8,Loyal Customers,Low Value
260320072,Male,77,Singapore,Singapore,BR-004,Credit,2024-07-21,216,4,1231.72,4,4,4,444,12,Champions,Medium Value
260640354,Female,28,Invalid_Country,Paris,BR-002,Instant,2024-09-19,156,3,1323.5,4,3,4,434,11,Loyal Customers,Medium Value
266399970,Male,27,Japan,Tokyo,BR-005,Instant,2023-06-05,628,1,1144.38,1,1,3,113,5,Lost Customers,Medium Value
267336083,Male,24,South Africa,Cape Town,BR-003,Credit,2024-03-28,331,5,1279.43,3,5,4,354,12,Loyal Customers,Medium Value
268331423,Male,34,Brazil,Rio de Janeiro,BR-006,Instant,2024-03-18,341,4,369.68,3,4,1,341,8,Loyal Customers,Low Value
268614440,Female,34,Canada,Toronto,BR-007,Credit,2025-01-17,36,7,1270.82,5,5,4,554,14,Champions,Medium Value
269108241,Other,61,Canada,Port Catherine,BR-007,Credit,2024-03-13,346,0,920.16,3,1,3,313,7,Need Attention,Low Value
269426444,Female,75,Germany,Berlin,BR-001,Instant,2023-03-21,704,2,2070.53,1,2,5,125,8,Lost Customers,High Value
269672738,Female,64,Japan,West Brian,BR-005,Credit,2024-06-18,249,6,1700.28,4,5,5,455,14,Champions,High Value
269986572,Male,49,South Africa,Cape Town,BR-003,Instant,2023-04-20,674,5,847.29,1,5,2,152,8,At Risk,Low Value
271546356,Female,67,France,Paris,BR-002,Instant,2024-07-23,214,4,1326.94,4,4,4,444,12,Champions,Medium Value
271910849,Male,34,South Africa,Cape Town,BR-003,Credit,2023-03-07,718,3,926.34,1,3,3,133,7,At Risk,Low Value
272839517,Female,74,Brazil,Rio de Janeiro,BR-006,Instant,2024-02-22,366,4,848.7,3,4,2,342,9,Loyal Customers,Low Value
273027602,Male,55,Germany,New Taylormouth,BR-001,Credit,2023-12-12,438,6,884.69,3,5,2,352,10,Loyal Customers,Low Value
273117731,Male,59,Brazil,Rio de Janeiro,BR-006,Instant,2023-09-16,525,1,913.89,2,1,2,212,5,Lost Customers,Low Value
276015974,Female,40,France,Paris,BR-002,Instant,2024-07-24,213,2,1592.62,4,2,5,425,11,Potential Loyalists,High Value
276178189,Female,31,Canada,Toronto,BR-007,Instant,2024-08-09,197,3,819.55,4,3,2,432,9,Loyal Customers,Low Value
276837063,Male,55,Singapore,Singapore,BR-004,Instant,2024-07-31,206,7,1334.74,4,5,4,454,13,Champions,Medium Value
278304297,Female,73,Germany,Berlin,BR-001,Instant,2025-01-07,46,3,1116.37,5,3,3,533,11,Loyal Customers,Medium Value
283818765,Male,43,Canada,Toronto,BR-007,Credit,2023-12-05,445,5,1387.87,2,5,4,254,11,At Risk,Medium Value
283876111,Female,19,Brazil,Rio de Janeiro,BR-006,Instant,2024-12-04,80,6,544.09,5,5,1,551,11,Loyal Customers,Low Value
283967004,Female,27,Germany,Berlin,BR-001,Instant,2023-08-18,554,3,536.55,2,3,1,231,6,At Risk,Low Value
284025651,Male,29,France,Paris,BR-002,Credit,2024-09-02,173,6,1808.52,4,5,5,455,14,Champions,High Value
284037995,Male,71,Singapore,Singapore,BR-004,Instant,2023-07-22,581,4,1142.45,2,4,3,243,9,At Risk,Medium Value
284575406,Other,39,Invalid_Country,Toronto,BR-007,Instant,2024-12-24,60,7,471.42,5,5,1,551,11,Loyal Customers,Low Value
284794280,Female,56,Germany,Berlin,BR-001,Instant,2023-09-24,517,2,997.63,2,2,3,223,7,Lost Customers,Low Value
285068670,Female,32,Germany,Berlin,BR-001,Instant,2024-10-12,133,1,1230.1,5,1,4,514,10,New Customers,Medium Value
285363907,Female,59,Germany,Berlin,BR-001,Credit,2023-03-16,709,4,2344.61,1,4,5,145,10,At Risk,High Value
285452037,Other,78,Brazil,Rio de Janeiro,BR-006,Instant,2024-12-05,79,2,1686.28,5,2,5,525,12,Potential Loyalists,High Value
285686355,Female,39,Japan,Tokyo,BR-005,Credit,2023-11-07,473,3,747.77,2,3,2,232,7,At Risk,Low Value
286809187,Female,18,South Africa,Cape Town,BR-003,Instant,2024-12-23,61,2,324.51,5,2,1,521,8,Potential Loyalists,Low Value
288052720,Other,45,Germany,Invalid_City,BR-001,Credit,2023-07-09,594,1,1141.12,1,1,3,113,5,Lost Customers,Medium Value
289145023,Female,62,Japan,Tokyo,BR-005,Instant,2024-04-12,316,4,1348.81,3,4,4,344,11,Loyal Customers,Medium Value
289695474,Male,44,Germany,Berlin,BR-001,Instant,2023-12-13,437,1,1721.61,3,1,5,315,9,Need Attention,High Value
289960633,Female,31,Canada,Toronto,BR-007,Instant,2025-02-20,2,4,1466.59,5,4,4,544,13,Champions,High Value
290288533,Female,40,Germany,Berlin,BR-001,Instant,2023-06-01,632,5,1475.0,1,5,4,154,10,At Risk,High Value
290674693,Male,31,Japan,Tokyo,BR-005,Instant,2023-07-26,577,4,585.66,2,4,1,241,7,At Risk,Low Value
292518355,Male,70,South Africa,Cape Town,BR-003,Instant,2023-06-29,604,1,1400.79,1,1,4,114,6,Lost Customers,Medium Value
293102664,Female,29,Brazil,Rio de Janeiro,BR-006,Instant,2024-09-07,168,3,141.12,4,3,1,431,8,Loyal Customers,Low Value
293985228,Female,59,Brazil,Rio de Janeiro,BR-006,Instant,2023-08-29,543,3,1461.99,2,3,4,234,9,At Risk,High Value
294285051,Male,43,Japan,Tokyo,BR-005,Instant,2023-09-07,534,2,110930.57,2,2,5,225,9,Lost Customers,High Value
295540642,Male,71,South Africa,Cape Town,BR-003,Instant,2023-03-05,720,4,1930.9,1,4,5,145,10,At Risk,High Value
298552821,Female,72,Japan,Invalid_City,BR-005,Instant,2024-04-04,324,4,863.79,3,4,2,342,9,Loyal Customers,Low Value
299220457,Male,47,Invalid_Country,Rio de Janeiro,BR-006,Instant,2024-04-30,298,4,1473.16,3,4,4,344,11,Loyal Customers,High Value
299281063,Male,74,Japan,Tokyo,BR-005,Instant,2024-01-29,390,5,872.63,3,5,2,352,10,Loyal Customers,Low Value
300689465,Female,66,Japan,Tokyo,BR-005,Credit,2023-10-23,488,5,1508.71,2,5,4,254,11,At Risk,High Value
301397848,Other,33,Japan,Tokyo,BR-005,Instant,2024-03-23,336,1,1227.97,3,1,4,314,8,Need Attention,Medium Value
301640851,Female,30,Canada,Toronto,BR-007,Instant,2023-05-26,638,2,1461.84,1,2,4,124,7,Lost Customers,High Value
304758460,Female,29,Germany,Berlin,BR-001,Credit,2024-03-23,336,0,300.67,3,1,1,311,5,Need Attention,Low Value
306141657,Male,55,Brazil,Rio de Janeiro,BR-006,Credit,2023-12-04,446,3,492.7,2,3,1,231,6,At Risk,Low Value
306370231,Male,24,France,Paris,BR-002,Credit,2024-01-19,400,4,979.49,3,4,3,343,10,Loyal Customers,Low Value
307438129,Female,59,Singapore,Singapore,BR-004,Instant,2024-04-25,303,2,82178.91,3,2,5,325,10,Need Attention,High Value
308706851,Female,60,Japan,Tokyo,BR-005,Instant,2025-02-03,19,4,1266.45,5,4,4,544,13,Champions,Medium Value
309052586,Female,36,Japan,Tokyo,BR-005,Instant,2024-08-24,182,2,571.12,4,2,1,421,7,Potential Loyalists,Low Value
309464154,Male,40,France,Paris,BR-002,Instant,2025-01-23,30,0,1124.0,5,1,3,513,9,New Customers,Medium Value
310491301,Male,61,Singapore,Singapore,BR-004,Instant,2024-08-29,177,4,90.35,4,4,1,441,9,Loyal Customers,Low Value
311833270,Female,25,Japan,North Davidside,BR-005,Credit,2024-08-02,204,4,1331.93,4,4,4,444,12,Champions,Medium Value
313145769,Female,61,France,Paris,BR-002,Instant,2024-01-16,403,5,578.35,3,5,1,351,9,Loyal Customers,Low Value
315136750,Other,50,South Africa,Cape Town,BR-003,Instant,2023-10-28,483,2,1366.31,2,2,4,224,8,Lost Customers,Medium Value
315392330,Female,18,Singapore,Singapore,BR-004,Instant,2023-09-04,537,5,473.5,2,5,1,251,8,At Risk,Low Value
317157213,Female,65,Japan,Tokyo,BR-005,Instant,2024-12-06,78,3,1112.91,5,3,3,533,11,Loyal Customers,Medium Value
318064561,Male,35,Germany,Invalid_City,BR-001,Instant,2023-12-17,433,4,1698.16,3,4,5,345,12,Loyal Customers,High Value
318525955,Other,50,Japan,Butlerfurt,BR-005,Instant,2023-12-20,430,5,1329.41,3,5,4,354,12,Loyal Customers,Medium Value
320152234,Male,30,France,Invalid_City,BR-002,Instant,2024-06-30,237,3,1830.03,4,3,5,435,12,Loyal Customers,High Value
324356727,Male,29,South Africa,Cape Town,BR-003,Instant,2023-04-22,672,5,1541.79,1,5,5,155,11,At Risk,High Value
324974212,Male,60,Singapore,Lake Melissa,BR-004,Credit,2024-12-19,65,3,872.34,5,3,2,532,10,Loyal Customers,Low Value
328270351,Male,54,Canada,Toronto,BR-007,Credit,2025-01-24,29,4,1493.82,5,4,4,544,13,Champions,High Value
328360172,Female,42,Singapore,Singapore,BR-004,Instant,2024-03-31,328,3,843.36,3,3,2,332,8,Loyal Customers,Low Value
328604791,Female,77,Japan,Tokyo,BR-005,Credit,2024-11-10,104,5,87117.53,5,5,5,555,15,Champions,High Value
328860132,Female,56,Brazil,Rio de Janeiro,BR-006,Instant,2025-02-09,13,5,1090.67,5,5,3,553,13,Loyal Customers,Medium Value
329556298,Female,46,Brazil,Port Marcus,BR-006,Instant,2024-05-11,287,0,62.57,4,1,1,411,6,New Customers,Low Value
329769053,Other,33,France,Paris,BR-002,Instant,2024-02-07,381,6,1061.8,3,5,3,353,11,Loyal Customers,Medium Value
330441409,Male,43,Germany,Berlin,BR-001,Instant,2023-07-26,577,2,1994.3,2,2,5,225,9,Lost Customers,High Value
332146255,Female,71,South Africa,Cape Town,BR-003,Instant,2024-11-05,109,1,377.71,5,1,1,511,7,New Customers,Low Value
333653373,Male,63,Japan,Tokyo,BR-005,Instant,2023-12-09,441,3,1251.79,3,3,4,334,10,Loyal Customers,Medium Value
334512628,Male,40,Japan,Erichaven,BR-005,Instant,2025-02-04,18,4,926.5,5,4,3,543,12,Loyal Customers,Low Value
335115595,Female,35,Canada,Toronto,BR-007,Instant,2024-03-10,349,4,1462.15,3,4,4,344,11,Loyal Customers,High Value
335301578,Male,68,Germany,Berlin,BR-001,Instant,2023-05-11,653,2,1346.98,1,2,4,124,7,Lost Customers,Medium Value
335608025,Female,24,Singapore,Singapore,BR-004,Credit,2023-03-19,706,1,1240.63,1,1,4,114,6,Lost Customers,Medium Value
335854092,Male,30,France,Invalid_City,BR-002,Instant,2024-07-03,234,1,1418.26,4,1,4,414,9,New Customers,High Value
336124542,Male,54,Brazil,Rio de Janeiro,BR-006,Instant,2023-08-03,569,4,639.97,2,4,2,242,8,At Risk,Low Value
337221303,Male,68,France,South Sally,BR-002,Instant,2025-01-15,38,1,1127.73,5,1,3,513,9,New Customers,Medium Value
337953983,Male,20,Canada,Toronto,BR-007,Instant,2023-05-23,641,1,1810.2,1,1,5,115,7,Lost Customers,High Value
338151731,Male,45,Brazil,Candacehaven,BR-006,Instant,2023-03-17,708,1,97704.13,1,1,5,115,7,Lost Customers,High Value
338567568,Female,24,South Africa,Cape Town,BR-003,Instant,2023-11-19,461,0,1044.26,2,1,3,213,6,Lost Customers,Medium Value
339639951,Other,60,South Africa,Cape Town,BR-003,Instant,2024-01-10,409,1,954.59,3,1,3,313,7,Need Attention,Low Value
339642365,Male,52,South Africa,Cape Town,BR-003,Credit,2024-08-25,181,2,1868.95,4,2,5,425,11,Potential Loyalists,High Value
340190723,Male,25,Germany,Berlin,BR-001,Instant,2023-07-03,600,2,838.16,1,2,2,122,5,Lost Customers,Low Value
340209769,Male,58,France,Paris,BR-002,Instant,2024-11-25,89,3,2044.64,5,3,5,535,13,Loyal Customers,High Value
340369260,Male,20,Germany,Berlin,BR-001,Credit,2024-11-10,104,0,105468.38,5,1,5,515,11,New Customers,High Value
341471131,Female,54,Brazil,Rio de Janeiro,BR-006,Credit,2024-03-12,347,1,1035.67,3,1,3,313,7,Need Attention,Low Value
342237793,Male,31,Brazil,Rio de Janeiro,BR-006,Instant,2024-09-17,158,2,999.43,4,2,3,423,9,Potential Loyalists,Low Value
344802576,Male,49,Brazil,Rio de Janeiro,BR-006,Instant,2024-09-12,163,6,688.66,4,5,2,452,11,Loyal Customers,Low Value
345771735,Male,19,France,Paris,BR-002,Instant,2023-04-13,681,4,746.53,1,4,2,142,7,At Risk,Low Value
346316273,Male,64,Germany,Berlin,BR-001,Instant,2023-07-27,576,2,909.03,2,2,2,222,6,Lost Customers,Low Value
347390447,Other,79,Germany,Berlin,BR-001,Instant,2023-10-17,494,3,1397.09,2,3,4,234,9,At Risk,Medium Value
348557552,Male,54,Canada,Toronto,BR-007,Credit,2023-05-21,643,3,1128.45,1,3,3,133,7,At Risk,Medium Value
349408537,Male,78,Brazil,Rio de Janeiro,BR-006,Instant,2023-10-07,504,2,1987.08,2,2,5,225,9,Lost Customers,High Value
350328396,Female,38,Invalid_Country,Paris,BR-002,Instant,2024-09-26,149,1,622.99,5,1,1,511,7,New Customers,Low Value
350613452,Male,72,Japan,Tokyo,BR-005,Instant,2023-02-24,729,1,804.06,1,1,2,112,4,Lost Customers,Low Value
351135274,Male,78,Singapore,Singapore,BR-004,Instant,2023-06-02,631,2,739.68,1,2,2,122,5,Lost Customers,Low Value
351516890,Male,28,South Africa,Cape Town,BR-003,Instant,2023-12-18,432,3,1569.31,3,3,5,335,11,Loyal Customers,High Value
352053934,Female,35,Brazil,Rio de Janeiro,BR-006,Instant,2024-01-05,414,2,588.06,3,2,1,321,6,Need Attention,Low Value
353184442,Female,69,Japan,Tokyo,BR-005,Instant,2023-08-19,553,5,134.72,2,5,1,251,8,At Risk,Low Value
354351304,Male,26,Singapore,Singapore,BR-004,Credit,2024-07-24,213,4,1208.83,4,4,4,444,12,Champions,Medium Value
355618246,Male,40,Singapore,Emilyport,BR-004,Instant,2023-07-11,592,3,798.56,1,3,2,132,6,At Risk,Low Value
356133142,Male,27,Brazil,Rio de Janeiro,BR-006,Instant,2024-02-17,371,2,1173.74,3,2,3,323,8,Need Attention,Medium Value
356692006,Female,68,France,Paris,BR-002,Credit,2024-12-26,58,2,1902.96,5,2,5,525,12,Potential Loyalists,High Value
356736991,Male,21,Canada,Toronto,BR-007,Credit,2023-09-03,538,2,674.76,2,2,2,222,6,Lost Customers,Low Value
357076287,Male,75,Japan,Invalid_City,BR-005,Instant,2024-11-15,99,1,152317.65,5,1,5,515,11,New Customers,High Value
359534662,Female,78,Invalid_Country,Paris,BR-002,Instant,2024-11-10,104,1,344.63,5,1,1,511,7,New Customers,Low Value
360671022,Other,21,Brazil,Rio de Janeiro,BR-006,Instant,2024-03-20,339,1,1578.95,3,1,5,315,9,Need Attention,High Value
361025775,Female,40,Canada,Invalid_City,BR-007,Instant,2023-10-18,493,4,1443.76,2,4,4,244,10,At Risk,High Value
363022517,Other,37,Singapore,Singapore,BR-004,Instant,2024-02-28,360,3,1288.1,3,3,4,334,10,Loyal Customers,Medium Value
364612006,Male,30,Canada,Toronto,BR-007,Instant,2024-07-30,207,3,592.68,4,3,1,431,8,Loyal Customers,Low Value
366581493,Male,47,Germany,Ambertown,BR-001,Credit,2023-05-05,659,2,260.12,1,2,1,121,4,Lost Customers,Low Value
367916575,Male,26,Singapore,Singapore,BR-004,Credit,2024-10-15,130,1,1865.2,5,1,5,515,11,New Customers,High Value
368384289,Male,55,Brazil,Alexishaven,BR-006,Instant,2024-05-12,286,0,1233.18,4,1,4,414,9,New Customers,Medium Value
368536400,Female,44,France,Paris,BR-002,Credit,2024-03-30,329,5,1025.14,3,5,3,353,11,Loyal Customers,Low Value
368930481,Female,42,France,Paris,BR-002,Instant,2024-05-01,297,5,141.41,3,5,1,351,9,Loyal Customers,Low Value
369922775,Female,49,South Africa,Cape Town,BR-003,Instant,2024-07-05,232,2,1465.45,4,2,4,424,10,Potential Loyalists,High Value
370046532,Male,74,Brazil,Rio de Janeiro,BR-006,Instant,2023-07-09,594,6,1163.14,1,5,3,153,9,At Risk,Medium Value
371718625,Male,41,France,Paris,BR-002,Credit,2024-06-29,238,4,705.4,4,4,2,442,10,Loyal Customers,Low Value
374294807,Female,40,South Africa,Andersonview,BR-003,Instant,2023-03-06,719,3,1125.45,1,3,3,133,7,At Risk,Medium Value
374405332,Female,64,France,Paris,BR-002,Instant,2024-07-02,235,1,616.49,4,1,1,411,6,New Customers,Low Value
376063784,Female,66,Germany,Berlin,BR-001,Credit,2024-08-31,175,1,813.58,4,1,2,412,7,New Customers,Low Value
376569977,Female,35,Brazil,Rio de Janeiro,BR-006,Instant,2023-07-30,573,1,104692.8,2,1,5,215,8,Lost Customers,High Value
